"Spp","Long","Lat"
"Atta mexicana",-101.207311,20.557103
"Leptoglossus zonatus",-103.501335,25.587175
"Atta mexicana",-113.019853,31.944058
"Atta mexicana",-94.09137,17.910503
"Leptoglossus zonatus",-95.238889,16.324444
"Atta mexicana",-105.474156,22.644261
"Atta mexicana",-101.176292,19.669159
"Atta mexicana",-87.009427,14.012069
"Atta mexicana",-91.265992,14.722687
"Atta mexicana",-100.203887,25.680069
"Atta mexicana",-101.275514,19.645207
"Atta mexicana",-99.891372,20.522488
"Atta mexicana",-100.207305,25.639127
"Atta mexicana",-96.518808,17.030312
"Atta mexicana",-102.336067,21.989388
"Atta mexicana",-99.819662,21.64909
"Bemisia tabaci",-35.525088,-7.117415
"Atta mexicana",-97.095593,18.862428
"Atta mexicana",-105.22062,20.635165
"Atta mexicana",-99.142134,18.863979
"Atta mexicana",-100.728603,20.919158
"Leptoglossus zonatus",-100.041845,25.233062
"Leptoglossus zonatus",-75.308944,5.762496
"Leptoglossus zonatus",-86.978919,13.987686
"Leptoglossus zonatus",-107.0266,24.081211
"Leptoglossus zonatus",-86.979831,13.988586
"Atta mexicana",-89.20193,13.664527
"Atta mexicana",-100.30403,25.804422
"Leptoglossus zonatus",-42.054882,-20.878555
"Atta mexicana",-96.921012,19.577086
"Leptoglossus zonatus",-75.559258,6.211947
"Leptoglossus zonatus",-75.63418,6.15792
"Atta mexicana",-97.341405,20.932106
"Leptoglossus zonatus",-100.179664,25.478552
"Atta mexicana",-99.69341,24.857301
"Atta mexicana",-110.838142,29.244622
"Atta mexicana",-106.468658,23.555983
"Atta mexicana",-102.332992,21.985188
"Atta mexicana",-102.286177,21.887071
"Atta mexicana",-106.05171,23.257184
"Atta mexicana",-101.180952,19.697083
"Atta mexicana",-98.79855,18.679005
"Atta mexicana",-99.082415,18.986736
"Leptoglossus zonatus",-107.360975,24.81676
"Atta mexicana",-105.234811,20.599014
"Leptoglossus zonatus",-63.120975,-17.895237
"Anastrepha ludens",-100.292358,25.736183
"Atta mexicana",-100.285841,25.741456
"Atta mexicana",-86.99018,13.998628
"Leptoglossus zonatus",-78.988008,-2.908839
"Atta mexicana",-106.42368,23.235261
"Atta mexicana",-103.286375,20.736248
"Atta mexicana",-87.634808,20.646105
"Leptoglossus zonatus",-84.799958,10.284587
"Atta mexicana",-100.099396,20.389785
"Atta mexicana",-98.973016,18.899162
"Atta mexicana",-98.117716,19.008346
"Atta mexicana",-98.29963,19.055411
"Atta mexicana",-99.449272,21.840953
"Atta mexicana",-101.664317,19.747491
"Atta mexicana",-96.918133,19.515069
"Atta mexicana",-103.804963,20.498745
"Atta mexicana",-103.312788,20.734954
"Leptoglossus zonatus",-89.452698,20.372808
"Leptoglossus zonatus",-90.295188,16.66012
"Atta mexicana",-101.6879,21.111788
"Atta mexicana",-101.969101,21.319822
"Atta mexicana",-105.294975,20.694678
"Atta mexicana",-100.44489,20.70519
"Atta mexicana",-100.331958,25.739575
"Atta mexicana",-90.43895,14.516473
"Leptoglossus zonatus",-100.262767,25.606664
"Atta mexicana",-103.282221,20.657652
"Atta mexicana",-105.243033,20.5832
"Leptoglossus zonatus",-74.299995,4.308498
"Atta mexicana",-100.450659,20.696208
"Leptoglossus zonatus",-86.994837,14.016264
"Atta mexicana",-111.006717,29.119171
"Atta mexicana",-103.315654,20.621846
"Atta mexicana",-100.112228,25.774933
"Atta mexicana",-99.333887,20.068352
"Atta mexicana",-96.980891,19.430209
"Atta mexicana",-101.717673,21.165577
"Atta mexicana",-97.025567,15.842108
"Atta mexicana",-99.552334,17.410277
"Atta mexicana",-101.223689,19.65042
"Atta mexicana",-105.845428,23.460787
"Atta mexicana",-103.440666,20.673774
"Leptoglossus zonatus",-106.863228,23.988579
"Atta mexicana",-98.872362,18.976788
"Atta mexicana",-100.381633,25.66226
"Leptoglossus zonatus",-99.260221,19.635509
"Atta mexicana",-100.20729,25.639218
"Atta mexicana",-112.814545,31.882692
"Leptoglossus zonatus",-99.227988,18.913152
"Atta mexicana",-105.465187,20.822063
"Anastrepha ludens",-87.007919,14.007407
"Atta mexicana",-100.307814,25.657115
"Atta mexicana",-101.470447,20.542715
"Leptoglossus zonatus",-103.501514,25.587059
"Atta mexicana",-100.328898,25.644897
"Leptoglossus zonatus",-86.513602,11.864984
"Atta mexicana",-106.321958,23.877417
"Atta mexicana",-106.685997,24.42368
"Atta mexicana",-101.226365,19.649978
"Atta mexicana",-100.445803,20.688406
"Atta mexicana",-89.550887,14.959825
"Atta mexicana",-98.99839,21.971003
"Atta mexicana",-96.729298,17.05895
"Atta mexicana",-104.39965,19.104025
"Atta mexicana",-106.432067,23.233225
"Trioza anceps",-100.254042,25.663762
"Atta mexicana",-101.251862,21.013847
"Atta mexicana",-105.430157,20.880403
"Atta mexicana",-90.514995,14.659183
"Atta mexicana",-106.706291,24.428672
"Atta mexicana",-96.641765,16.307233
"Atta mexicana",-99.804544,20.686397
"Atta mexicana",-111.005132,29.208242
"Atta mexicana",-100.388051,20.522084
"Leptoglossus zonatus",-98.209372,19.03106
"Leptoglossus zonatus",-100.203147,25.635822
"Atta mexicana",-100.723717,20.040173
"Atta mexicana",-98.992062,18.837295
"Leptoglossus zonatus",-100.263201,25.638056
"Atta mexicana",-102.282653,21.920305
"Leptoglossus zonatus",-41.126517,-20.332613
"Atta mexicana",-96.91721,19.516985
"Anastrepha ludens",-87.010775,14.008775
"Atta mexicana",-101.179413,19.69715
"Atta mexicana",-96.93058,19.52997
"Leptoglossus zonatus",-71.513944,-16.375066
"Leptoglossus zonatus",-92.104752,15.872704
"Atta mexicana",-110.852707,29.130064
"Atta mexicana",-103.732685,20.666812
"Atta mexicana",-99.1955,18.882161
"Atta mexicana",-102.783915,20.359376
"Atta mexicana",-102.328889,21.951944
"Leptoglossus zonatus",-46.438892,-23.498754
"Atta mexicana",-106.462424,23.264232
"Atta mexicana",-99.216322,18.922606
"Atta mexicana",-104.327078,22.100919
"Atta mexicana",-103.349983,20.60717
"Atta mexicana",-96.931887,19.55513
"Atta mexicana",-106.228056,23.499706
"Atta mexicana",-96.757496,17.161369
"Atta mexicana",-86.990417,14.001503
"Anastrepha ludens",-99.184867,19.365825
"Atta mexicana",-102.278538,21.911187
"Atta mexicana",-100.111516,20.475272
"Atta mexicana",-102.803125,20.044619
"Atta mexicana",-102.418647,22.233942
"Atta mexicana",-103.326667,20.703003
"Atta mexicana",-106.280279,23.113042
"Atta mexicana",-99.65836,20.36397
"Anastrepha ludens",-98.314783,19.284963
"Atta mexicana",-100.424907,20.620287
"Atta mexicana",-92.047847,17.485097
"Atta mexicana",-103.309619,20.739615
"Atta mexicana",-101.195306,19.682111
"Atta mexicana",-110.986429,31.209189
"Atta mexicana",-105.006386,21.218028
"Leptoglossus zonatus",-96.886903,19.517981
"Atta mexicana",-100.560667,20.712097
"Atta mexicana",-101.200364,19.673146
"Atta mexicana",-89.023894,13.934333
"Atta mexicana",-99.522373,21.33191
"Atta mexicana",-106.686726,24.423646
"Atta mexicana",-88.233366,19.002263
"Atta mexicana",-106.855,23.844167
"Atta mexicana",-106.399502,23.288814
"Atta mexicana",-103.563121,20.725351
"Atta mexicana",-99.823467,16.791881
"Leptoglossus zonatus",-107.373603,24.827793
"Leptoglossus zonatus",-96.707904,19.351847
"Atta mexicana",-98.920077,18.868467
"Atta mexicana",-98.445075,18.731517
"Atta mexicana",-91.972226,17.510413
"Atta mexicana",-110.217065,29.884099
"Atta mexicana",-101.143189,20.220689
"Leptoglossus zonatus",-101.038218,25.355987
"Leptoglossus zonatus",-100.388161,20.522096
"Atta mexicana",-103.48876,20.66791
"Atta mexicana",-96.954894,19.516521
"Atta mexicana",-106.328397,23.893792
"Leptoglossus zonatus",-78.429857,-0.198327
"Leptoglossus zonatus",-98.117834,19.00755
"Coccus hesperidum",-99.163965,19.354959
"Trioza anceps",-99.196817,19.432267
"Leptoglossus zonatus",-75.683593,7.281402
"Atta mexicana",-102.884011,21.172719
"Atta mexicana",-98.96446,18.925225
"Leptoglossus zonatus",-99.041842,19.281978
"Atta mexicana",-102.412468,18.076918
"Atta mexicana",-100.389888,20.588793
"Atta mexicana",-91.78457,16.128997
"Atta mexicana",-102.302895,21.879392
"Leptoglossus zonatus",-101.16513,19.687801
"Atta mexicana",-100.399138,20.617533
"Atta mexicana",-96.520726,17.030156
"Atta mexicana",-103.454468,20.696913
"Leptoglossus zonatus",-54.482608,-25.614194
"Atta mexicana",-101.220891,19.686711
"Atta mexicana",-87.014136,14.014706
"Atta mexicana",-105.332367,20.511192
"Atta mexicana",-96.925924,19.549917
"Atta mexicana",-100.254288,25.661608
"Leptoglossus zonatus",-103.501664,25.587577
"Atta mexicana",-100.409627,20.593229
"Atta mexicana",-102.078972,19.416258
"Atta mexicana",-105.240165,20.643559
"Atta mexicana",-100.447128,20.703106
"Atta mexicana",-96.721903,17.068615
"Leptoglossus zonatus",-109.983262,22.882792
"Atta mexicana",-100.444537,20.702244
"Atta mexicana",-98.965885,18.925782
"Leptoglossus zonatus",-98.935574,22.266196
"Leptoglossus zonatus",-96.768608,17.044968
"Atta mexicana",-106.442917,23.299611
"Atta mexicana",-101.195488,19.690868
"Atta mexicana",-100.669165,20.071581
"Leptoglossus zonatus",-86.996525,14.005303
"Leptoglossus zonatus",-55.918995,-9.583113
"Atta mexicana",-98.94916,18.790393
"Atta mexicana",-110.950345,29.147266
"Atta mexicana",-99.812734,20.695287
"Atta mexicana",-96.768137,17.091698
"Atta mexicana",-98.960448,18.850823
"Atta mexicana",-96.7193,17.068575
"Leptoglossus zonatus",-99.206,23.7783
"Atta mexicana",-112.815122,31.882255
"Atta mexicana",-93.272915,16.80448
"Leptoglossus zonatus",-101.164969,19.687783
"Atta mexicana",-105.223197,20.63968
"Atta mexicana",-100.742964,20.901416
"Atta mexicana",-96.876415,17.246015
"Atta mexicana",-103.435588,20.660349
"Leptoglossus zonatus",-99.13566,21.853875
"Leptoglossus zonatus",-43.422165,-22.425837
"Leptoglossus zonatus",-99.483047,17.545857
"Leptoglossus zonatus",-85.911509,15.714401
"Atta mexicana",-100.396116,20.619731
"Atta mexicana",-109.953568,27.500656
"Leptoglossus zonatus",-84.818092,10.314242
"Atta mexicana",-102.280692,21.883347
"Atta mexicana",-103.421542,20.694146
"Atta mexicana",-102.548993,20.407022
"Atta mexicana",-96.920297,19.547372
"Atta mexicana",-101.178633,19.697275
"Atta mexicana",-100.401684,25.798124
"Leptoglossus zonatus",-99.938916,20.207742
"Leptoglossus zonatus",-113.54704,28.979719
"Atta mexicana",-100.389275,25.854824
"Leptoglossus zonatus",-72.935515,4.633075
"Atta mexicana",-96.697183,17.061863
"Leptoglossus zonatus",-85.954022,11.712485
"Leptoglossus zonatus",-89.684857,16.993931
"Atta mexicana",-96.94869,19.469435
"Monalonion velezangeli",-74.062736,4.630847
"Atta mexicana",-111.132958,29.014547
"Atta mexicana",-87.18622,14.05972
"Atta mexicana",-105.389122,20.748422
"Leptoglossus zonatus",-78.946808,-2.874043
"Atta mexicana",-103.435984,20.676226
"Atta mexicana",-100.726467,20.918278
"Atta mexicana",-106.437417,23.243588
"Atta mexicana",-106.44013,23.305509
"Leptoglossus zonatus",-103.501513,25.587247
"Atta mexicana",-97.306067,18.726758
"Atta mexicana",-110.959208,29.154741
"Atta mexicana",-100.393922,20.516355
"Leptoglossus zonatus",-75.294238,4.503304
"Atta mexicana",-102.29563,21.900512
"Aphis gossypii",-35.525043,-7.117349
"Atta mexicana",-100.042205,25.232728
"Atta mexicana",-109.024918,25.930478
"Leptoglossus zonatus",-47.409833,-21.048041
"Bemisia tabaci",-64.184998,-31.439743
"Leptoglossus zonatus",-71.929245,4.230914
"Leptoglossus zonatus",-87.003826,13.99615
"Atta mexicana",-100.889719,22.0289
"Atta mexicana",-90.593677,14.586238
"Atta mexicana",-99.08221,18.986539
"Atta mexicana",-103.426595,20.63124
"Atta mexicana",-96.916147,19.52301
"Atta mexicana",-99.356268,18.938382
"Atta mexicana",-100.723967,20.917006
"Atta mexicana",-102.612305,21.014664
"Atta mexicana",-100.402078,25.781711
"Atta mexicana",-105.338709,20.755827
"Leptoglossus zonatus",-102.657641,21.859531
"Atta mexicana",-102.992961,21.15117
"Atta mexicana",-100.203614,25.727167
"Atta mexicana",-102.783158,20.848967
"Atta mexicana",-100.276701,20.604021
"Atta mexicana",-103.513438,20.746245
"Leptoglossus zonatus",-75.237246,4.420301
"Atta mexicana",-103.718941,19.49637
"Atta mexicana",-101.928683,21.355628
"Atta mexicana",-96.913375,19.52227
"Leptoglossus zonatus",-99.962929,20.392176
"Atta mexicana",-90.493823,14.603488
"Atta mexicana",-100.315914,25.724067
"Atta mexicana",-96.945139,19.511561
"Atta mexicana",-100.388026,20.522149
"Atta mexicana",-91.931252,17.43593
"Atta mexicana",-103.197483,20.323606
"Atta mexicana",-90.456461,14.567344
"Atta mexicana",-100.36991,25.863082
"Leptoglossus zonatus",-89.913505,16.980117
"Atta mexicana",-96.694839,17.052192
"Atta mexicana",-89.219885,13.699876
"Atta mexicana",-104.758289,21.323533
"Atta mexicana",-102.230162,22.239376
"Leptoglossus zonatus",-75.585794,6.284608
"Leptoglossus zonatus",-82.773338,8.504515
"Atta mexicana",-99.255045,23.771262
"Atta mexicana",-100.352722,25.661697
"Trioza anceps",-97.099991,18.854942
"Atta mexicana",-100.439255,25.763798
"Atta mexicana",-87.161926,14.08471
"Leptoglossus zonatus",-112.482193,26.252859
"Atta mexicana",-87.010078,14.012218
"Atta mexicana",-98.940325,18.852562
"Atta mexicana",-101.221949,19.649476
"Leptoglossus zonatus",-74.432593,4.624351
"Atta mexicana",-106.609967,24.403539
"Atta mexicana",-100.287941,20.589865
"Atta mexicana",-96.926854,19.563365
"Atta mexicana",-100.445724,20.705988
"Atta mexicana",-105.216467,20.66272
"Atta mexicana",-91.276644,14.694066
"Atta mexicana",-99.078711,18.952997
"Atta mexicana",-98.292145,19.055092
"Atta mexicana",-99.781067,16.764625
"Leptoglossus zonatus",-78.375256,-0.221633
"Atta mexicana",-96.925793,19.527588
"Atta mexicana",-99.540071,18.762546
"Atta mexicana",-105.685393,22.623694
"Atta mexicana",-105.227318,20.616064
"Atta mexicana",-110.955919,29.072967
"Atta mexicana",-98.117803,19.007581
"Trioza anceps",-99.81836,20.698984
"Leptoglossus zonatus",-99.011951,19.594456
"Atta mexicana",-101.395263,20.686049
"Leptoglossus zonatus",-116.755384,31.985057
"Atta mexicana",-100.262732,25.643439
"Leptoglossus zonatus",-97.287293,20.680894
"Atta mexicana",-96.932763,19.517918
"Atta mexicana",-109.447976,28.542571
"Atta mexicana",-100.206978,25.774797
"Atta mexicana",-101.178659,19.697026
"Leptoglossus zonatus",-79.014906,-2.915451
"Atta mexicana",-96.72097,17.064208
"Atta mexicana",-93.072655,16.741247
"Leptoglossus zonatus",-89.540024,13.500386
"Atta mexicana",-96.943141,19.500865
"Leptoglossus zonatus",-104.610508,24.051129
"Leptoglossus zonatus",-86.997458,14.0149
"Heilipus lauri",-84.198299,9.932473
"Atta mexicana",-110.91876,29.012472
"Atta mexicana",-99.233795,18.978833
"Atta mexicana",-100.350455,20.576845
"Atta mexicana",-105.490517,20.79183
"Atta mexicana",-106.686302,24.423653
"Atta mexicana",-98.176739,18.766879
"Atta mexicana",-103.382825,20.715836
"Leptoglossus zonatus",-100.923464,21.166967
"Monalonion velezangeli",-74.040384,4.72816
"Leptoglossus zonatus",-99.313133,20.545463
"Atta mexicana",-99.208222,18.928325
"Leptoglossus zonatus",-78.478274,-0.197783
"Atta mexicana",-99.149075,18.881238
"Atta mexicana",-99.237106,18.980198
"Atta mexicana",-98.963698,18.756685
"Leptoglossus zonatus",-75.533616,6.340599
"Atta mexicana",-96.803218,19.122927
"Atta mexicana",-100.286172,25.678884
"Leptoglossus zonatus",-99.72048,22.990656
"Atta mexicana",-99.271701,18.970912
"Atta mexicana",-97.510573,18.318441
"Anastrepha ludens",-86.845241,21.1594
"Atta mexicana",-90.491811,14.604504
"Atta mexicana",-102.982589,21.145291
"Atta mexicana",-102.782669,20.846765
"Atta mexicana",-104.858188,21.482303
"Atta mexicana",-108.387627,26.793201
"Leptoglossus zonatus",-96.753601,17.14809
"Atta mexicana",-105.218936,20.640156
"Leptoglossus zonatus",-99.803958,20.685619
"Atta mexicana",-100.041935,25.23285
"Atta mexicana",-106.348641,23.909759
"Leptoglossus zonatus",-73.219776,6.636496
"Atta mexicana",-101.22142,19.712187
"Atta mexicana",-91.210383,14.739528
"Atta mexicana",-96.092869,15.773862
"Atta mexicana",-112.740117,31.860964
"Atta mexicana",-96.969087,19.465453
"Atta mexicana",-110.931552,29.098869
"Atta mexicana",-104.049301,20.658046
"Atta mexicana",-111.464459,29.592189
"Leptoglossus zonatus",-87.009727,14.007585
"Leptoglossus zonatus",-54.936976,-12.382073
"Aphis gossypii",-101.208794,19.675169
"Atta mexicana",-92.093132,16.031304
"Leptoglossus zonatus",-100.299977,25.759442
"Atta mexicana",-102.845544,20.711998
"Atta mexicana",-96.947552,19.469822
"Atta mexicana",-98.986718,18.955154
"Atta mexicana",-96.201182,19.204423
"Leptoglossus zonatus",-100.463509,20.801521
"Atta mexicana",-110.948499,29.150782
"Atta mexicana",-101.191438,19.705668
"Leptoglossus zonatus",-98.435529,18.907062
"Atta mexicana",-96.878971,19.524964
"Atta mexicana",-102.783014,20.849031
"Leptoglossus zonatus",-41.011732,-16.430401
"Atta mexicana",-102.458121,20.0042
"Leptoglossus zonatus",-87.006293,14.013316
"Atta mexicana",-100.280746,25.76631
"Atta mexicana",-100.96094,22.090962
"Leptoglossus zonatus",-105.471557,28.273151
"Atta mexicana",-102.755177,20.834579
"Atta mexicana",-101.695806,21.181861
"Atta mexicana",-105.182177,22.025106
"Atta mexicana",-103.778744,21.834736
"Atta mexicana",-97.957096,21.093017
"Atta mexicana",-102.280425,21.945945
"Atta mexicana",-100.316079,25.724065
"Atta mexicana",-101.146499,19.684987
"Atta mexicana",-100.718241,20.025105
"Atta mexicana",-108.949347,27.014339
"Atta mexicana",-98.847319,18.594423
"Atta mexicana",-105.371053,20.764225
"Atta mexicana",-97.09747,18.85694
"Atta mexicana",-99.086656,18.995781
"Leptoglossus zonatus",-46.657889,-23.589069
"Atta mexicana",-99.64543,26.029817
"Atta mexicana",-104.864912,21.481056
"Atta mexicana",-105.291613,20.685966
"Atta mexicana",-104.324088,19.103536
"Atta mexicana",-99.202511,18.912787
"Atta mexicana",-99.082899,18.985412
"Atta mexicana",-101.54003,21.035897
"Leptoglossus zonatus",-103.501312,25.587124
"Leptoglossus zonatus",-101.164928,19.687754
"Atta mexicana",-110.588573,28.198679
"Atta mexicana",-98.024317,18.956753
"Atta mexicana",-99.608394,22.959874
"Leptoglossus zonatus",-87.009386,14.008245
"Atta mexicana",-109.01205,30.45867
"Atta mexicana",-102.259821,21.917339
"Leptoglossus zonatus",-100.207382,25.639154
"Atta mexicana",-101.169521,19.684918
"Atta mexicana",-102.066525,26.986684
"Atta mexicana",-101.214888,19.705572
"Atta mexicana",-102.254786,21.814861
"Atta mexicana",-103.392145,20.705136
"Atta mexicana",-100.17823,25.778362
"Atta mexicana",-100.276937,20.604478
"Anastrepha ludens",-92.2864,14.88633
"Atta mexicana",-102.331712,21.985117
"Leptoglossus zonatus",-116.595881,31.919408
"Atta mexicana",-100.43142,20.710178
"Atta mexicana",-105.103906,21.778884
"Atta mexicana",-96.137985,15.761583
"Atta mexicana",-101.137256,19.693539
"Atta mexicana",-87.004313,14.013705
